pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
-5075065,20000000,415,388,0.5454,-0.049,0.5747,-0.00018,-0.23,-0.78,2012-01-22,AwnpVLE,"ts_zscore(fnd72_s_pit_or_bs_q_bs_st_borrow,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-7901029,20000000,202,184,0.5804,-0.0763,0.9637,-0.000263,-0.23,-0.64,2012-01-22,37EKVaX,"ts_zscore(fnd72_s_pit_or_bs_q_bs_pension_rsrv,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-22623570,20000000,2,2,0.3342,-0.2219,3.1492,-0.001328,-0.4,-0.49,2012-01-22,qAna0nZ,"ts_zscore(fnd72_s_pit_or_bs_q_bs_par_val,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
4713056,20000000,1,1,0.1732,0.1063,0.3493,0.001228,0.46,0.59,2012-01-22,Ewqj2eL,"ts_zscore(fnd72_s_pit_or_cf_q_cf_def_of_fund,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
8444015,20000000,407,402,0.5652,0.0815,0.169,0.000289,0.41,1.09,2012-01-22,RpNOPao,"ts_zscore(fnd72_s_pit_or_cf_q_cf_chng_non_cash_work_cap,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
6617249,20000000,437,424,0.5654,0.0639,0.1772,0.000226,0.29,0.87,2012-01-22,JpnArZl,"ts_zscore(fnd72_s_pit_or_cf_q_cf_cash_from_oper,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
8920669,20000000,245,240,0.514,0.0861,0.316,0.000335,0.27,0.66,2012-01-22,VpXreYV,"ts_zscore(fnd72_s_pit_or_cf_q_cf_decr_cap_stock,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
5197455,20000000,189,166,0.5675,0.0502,0.5877,0.000177,0.12,0.41,2012-01-22,Xpk3vN8,"ts_zscore(fnd72_s_pit_or_bs_q_invtry_in_progress,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
5296813,20000000,108,94,0.5668,0.0511,0.2947,0.00018,0.11,0.38,2012-01-22,YpNVElA,"ts_zscore(fnd72_s_pit_or_bs_q_hs_yst_fo_mun_sb,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
3116981,20000000,165,166,0.5374,0.0301,0.2217,0.000112,0.08,0.34,2012-01-22,adN0gEx,"ts_zscore(fnd72_s_pit_or_cf_q_cf_def_inc_tax,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
